year,selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage_kmpl,engine_cc,max_power_bhp,manufacturer,age,log_km_driven,log_selling_price,selling_price_ugx_approx
2015,580000,70000,Diesel,Individual,Manual,First Owner,7.0,20.77,1248.0,88.76,Maruti,6,11.156264806643742,13.270783382522602,26100000
2015,600000,50000,Petrol,Individual,Manual,First Owner,5.0,17.4,1497.0,117.3,Honda,6,10.819798284210286,13.304684934198283,27000000
2014,290000,60000,Petrol,Individual,Manual,Second Owner,5.0,19.4,1198.0,86.8,Honda,7,11.002116507732017,12.577636201962656,13050000
2016,360000,50000,CNG,Individual,Manual,First Owner,5.0,26.6,998.0,58.16,Maruti,5,10.819798284210286,12.793859310432293,16200000
2017,550000,50000,Petrol,Individual,Manual,First Owner,5.0,20.85,1197.0,83.14,Maruti,4,10.819798284210286,13.217673557208654,24750000
2013,375000,70000,Petrol,Individual,Manual,First Owner,5.0,18.5,1197.0,82.85,Hyundai,8,11.156264806643742,12.834681304952548,16875000
2018,420000,35000,Petrol,Individual,Automatic,First Owner,5.0,20.51,998.0,67.0,Maruti,3,10.463131911491967,12.948009990259552,18900000
2017,550000,20000,Petrol,Individual,Manual,First Owner,5.0,21.21,1197.0,81.8,Maruti,4,9.90353755128617,13.217673557208654,24750000
2018,270000,20000,Petrol,Individual,Manual,First Owner,5.0,24.7,796.0,47.3,Maruti,3,9.90353755128617,12.506177237980511,12150000
2018,700000,7800,Petrol,Individual,Automatic,First Owner,5.0,22.0,1197.0,81.8,Maruti,3,8.962007209588313,13.458835614025542,31500000
2017,500000,20000,Petrol,Individual,Manual,First Owner,5.0,20.4,1197.0,81.8,Maruti,4,9.90353755128617,13.122363377404328,22500000
2019,1250000,15000,Diesel,Individual,Manual,First Owner,7.0,17.6,2179.0,147.94,Tata,2,9.61587214452889,14.038654109278484,56250000
2013,320000,31377,Petrol,Individual,Manual,Second Owner,5.0,18.5,1197.0,82.85,Hyundai,8,10.3538622893929,12.676076274775909,14400000
2018,700000,50000,Diesel,Individual,Manual,First Owner,5.0,28.4,1248.0,74.02,Maruti,3,10.819798284210286,13.458835614025542,31500000
2015,290000,60000,Petrol,Individual,Manual,First Owner,5.0,20.51,998.0,67.04,Maruti,6,11.002116507732017,12.577636201962656,13050000
2012,550000,100000,Petrol,Individual,Automatic,First Owner,5.0,14.53,1794.0,138.1,Toyota,9,11.51293546492023,13.217673557208654,24750000
2012,265000,60000,Petrol,Individual,Manual,First Owner,5.0,19.4,1198.0,86.8,Honda,9,11.002116507732017,12.487485104968359,11925000
2018,830000,5000,Petrol,Individual,Automatic,First Owner,5.0,21.4,1197.0,83.1,Maruti,3,8.517393171418904,13.62918097977278,37350000
2017,800000,60000,Diesel,Individual,Manual,First Owner,7.0,14.1,2179.0,147.94,Tata,4,11.002116507732017,13.592367006650065,36000000
2011,160000,25000,Petrol,Individual,Manual,Second Owner,5.0,19.7,796.0,46.3,Maruti,10,10.12667110305036,11.982929094215963,7200000
2018,335000,30000,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,3,10.308985993422082,12.721885810807203,15075000
2017,329000,80000,Petrol,Individual,Manual,Second Owner,5.0,20.63,1198.0,67.0,Datsun,4,11.289794413577894,12.70381302974751,14805000
2017,775000,75000,Diesel,Individual,Manual,First Owner,5.0,24.3,1248.0,88.5,Maruti,4,11.225256725762893,13.560618308335483,34875000
2020,524000,32000,Petrol,Individual,Manual,First Owner,5.0,20.14,1197.0,81.86,Hyundai,1,10.373522431293592,13.169246963303179,23580000
2015,245000,40000,Petrol,Individual,Manual,First Owner,5.0,22.74,796.0,47.3,Maruti,6,10.596659732783579,12.409013489526863,11025000
2012,275000,93000,Petrol,Individual,Manual,Second Owner,5.0,17.0,1197.0,80.0,Hyundai,9,11.440365524765756,12.524526376648708,12375000
2018,520000,60000,Petrol,Individual,Manual,First Owner,5.0,17.57,1193.0,88.7,Tata,3,11.002116507732017,13.16158409055761,23400000
2014,550000,37000,Petrol,Individual,Manual,First Owner,5.0,16.95,1498.0,97.7,Nissan,7,10.518700218288165,13.217673557208654,24750000
2018,910000,15000,Petrol,Individual,Manual,First Owner,5.0,17.0,1497.0,121.36,Ford,3,9.61587214452889,13.721199878493033,40950000
2015,300000,80000,Petrol,Individual,Manual,First Owner,5.0,19.49,1198.0,67.04,Nissan,6,11.289794413577894,12.611537753638338,13500000
2016,350000,140000,Petrol,Individual,Manual,First Owner,5.0,20.51,998.0,67.04,Maruti,5,11.849404844423074,12.765688433465597,15750000
2013,900000,70000,Diesel,Individual,Manual,First Owner,7.0,12.83,2696.0,162.0,Mahindra,8,11.156264806643742,13.710150042306449,40500000
2013,300000,120000,Diesel,Individual,Manual,Second Owner,7.0,17.21,1493.0,100.0,Mahindra,8,11.695255355062795,12.611537753638338,13500000
2010,250000,110000,Diesel,Individual,Manual,Second Owner,5.0,21.1,1248.0,73.9,Maruti,11,11.608244735642321,12.429216196844383,11250000
2017,1100000,37000,Diesel,Individual,Manual,First Owner,5.0,19.67,1582.0,126.2,Hyundai,4,10.518700218288165,13.9108207377686,49500000
2016,270000,44000,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,5,10.691967639914864,12.506177237980511,12150000
2015,640000,80000,Diesel,Individual,Manual,First Owner,7.0,20.77,1248.0,88.76,Maruti,6,11.289794413577894,13.369223455335854,28800000
2015,650000,125000,Diesel,Individual,Manual,First Owner,7.0,15.1,2179.0,140.0,Mahindra,6,11.736077016252437,13.38472764187182,29250000
2017,409999,13500,Petrol,Individual,Manual,First Owner,5.0,15.37,1196.0,73.0,Maruti,4,9.510519035757246,12.923909999653127,18449955
2011,165000,75000,Petrol,Individual,Manual,First Owner,5.0,17.92,1086.0,62.1,Hyundai,10,11.225256725762893,12.013700752882718,7425000
2007,80000,120000,Petrol,Individual,Manual,Second Owner,5.0,13.2,1495.0,94.0,Hyundai,14,11.695255355062795,11.289781913656018,3600000
2012,535000,120000,Diesel,Individual,Manual,First Owner,7.0,15.1,2179.0,140.0,Mahindra,9,11.695255355062795,13.190022025878143,24075000
2013,700000,70000,Diesel,Individual,Manual,First Owner,7.0,12.99,2494.0,100.57,Toyota,8,11.156264806643742,13.458835614025542,31500000
2013,550000,70000,Diesel,Individual,Manual,First Owner,5.0,23.4,1248.0,74.0,Maruti,8,11.156264806643742,13.217673557208654,24750000
2019,680000,15000,Petrol,Individual,Automatic,First Owner,5.0,19.0,1199.0,88.76,Honda,2,9.61587214452889,13.42984807715229,30600000
2009,200000,53000,Petrol,Individual,Manual,Second Owner,5.0,20.36,1197.0,78.9,Hyundai,12,10.87806606028079,12.206072645530174,9000000
2014,500000,120000,Diesel,Individual,Manual,Second Owner,5.0,23.4,1248.0,74.0,Maruti,7,11.695255355062795,13.122363377404328,22500000
2016,1000000,70000,Diesel,Individual,Manual,First Owner,7.0,24.52,1248.0,88.5,Maruti,5,11.156264806643742,13.815510557964274,45000000
2008,110000,120000,Petrol,Individual,Manual,Second Owner,5.0,14.2,1341.0,82.9,Hyundai,13,11.695255355062795,11.608235644774552,4950000
2012,320000,100000,Petrol,Individual,Manual,Second Owner,5.0,18.5,1197.0,80.0,Hyundai,9,11.51293546492023,12.676076274775909,14400000
2015,350000,100000,Petrol,Individual,Manual,First Owner,5.0,20.4,1197.0,83.11,Maruti,6,11.51293546492023,12.765688433465597,15750000
2013,170000,162500,Diesel,Individual,Manual,First Owner,5.0,19.4,1405.0,70.0,Tata,8,11.998439434579149,12.043553716032399,7650000
2017,800000,39000,Diesel,Individual,Manual,First Owner,5.0,22.54,1396.0,88.73,Hyundai,4,10.571342565808699,13.592367006650065,36000000
2017,500000,75000,Diesel,Individual,Manual,First Owner,5.0,26.8,1248.0,74.0,Maruti,4,11.225256725762893,13.122363377404328,22500000
2017,1380000,50000,Diesel,Individual,Automatic,First Owner,7.0,17.6,2179.0,153.86,Tata,4,10.819798284210286,14.137594057133388,62100000
2019,1300000,40000,Diesel,Individual,Manual,First Owner,8.0,17.3,1497.0,121.0,Mahindra,2,10.596659732783579,14.077874822431765,58500000
2013,530000,92500,Diesel,Individual,Manual,First Owner,5.0,22.32,1582.0,126.3,Hyundai,8,11.434974734252892,13.180632285528304,23850000
2012,360000,158000,Diesel,Individual,Manual,First Owner,5.0,23.4,1248.0,74.0,Maruti,9,11.970356641102999,12.793859310432293,16200000
2012,310000,120000,Diesel,Individual,Manual,First Owner,5.0,19.3,1248.0,73.9,Maruti,9,11.695255355062795,12.644327576461329,13950000
2015,725000,50000,Diesel,Individual,Manual,Second Owner,5.0,26.0,1498.0,98.6,Honda,6,10.819798284210286,13.493926933836812,32625000
2012,340000,110000,Diesel,Individual,Manual,First Owner,5.0,19.3,1248.0,73.9,Maruti,9,11.608244735642321,12.736700896592344,15300000
2017,550000,2000,Diesel,Individual,Manual,Second Owner,5.0,25.4,1186.0,73.97,Hyundai,4,7.601402334583733,13.217673557208654,24750000
2011,1150000,181000,Diesel,Individual,Manual,Second Owner,7.0,11.5,2982.0,171.0,Toyota,10,12.10625783509458,13.955272500339433,51750000
2016,380000,70000,Diesel,Individual,Manual,First Owner,5.0,27.28,1047.0,69.0,Tata,5,11.156264806643742,12.84792653170257,17100000
2013,350000,90000,Petrol,Individual,Automatic,Second Owner,5.0,17.97,1498.0,99.6,Nissan,8,11.407576060361786,12.765688433465597,15750000
2019,610000,2000,Petrol,Individual,Manual,First Owner,5.0,18.6,1197.0,81.86,Hyundai,2,7.601402334583733,13.321214236149494,27450000
2015,525000,20000,Petrol,Individual,Manual,First Owner,5.0,20.85,1197.0,83.14,Maruti,6,9.90353755128617,13.17115354157376,23625000
2011,480000,120000,Diesel,Individual,Manual,First Owner,7.0,12.8,2494.0,102.0,Toyota,10,11.695255355062795,13.081541382884074,21600000
2017,780000,35000,Diesel,Individual,Manual,First Owner,6.0,16.55,2498.0,105.0,Mahindra,4,10.463131911491967,13.567049198665774,35100000
2012,320000,193000,Diesel,Individual,Manual,First Owner,5.0,19.3,1248.0,73.9,Maruti,9,12.170450649220749,12.676076274775909,14400000
2014,375000,80000,Petrol,Individual,Manual,First Owner,5.0,20.4,1197.0,81.8,Maruti,7,11.289794413577894,12.834681304952548,16875000
2019,300000,40000,Petrol,Individual,Manual,First Owner,5.0,19.02,1198.0,67.05,Datsun,2,10.596659732783579,12.611537753638338,13500000
2015,500000,70000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,22.54,1396.0,88.73,Hyundai,6,11.156264806643742,13.122363377404328,22500000
2011,404000,122358,Diesel,Individual,Manual,First Owner,9.0,12.05,2179.0,120.0,Mahindra,10,11.714714625626018,12.909170156943286,18180000
2015,500000,75000,Diesel,Individual,Manual,First Owner,7.0,14.07,2956.0,69.01,Tata,6,11.225256725762893,13.122363377404328,22500000
2017,350000,120000,Diesel,Individual,Manual,First Owner,5.0,27.28,1047.0,69.0,Tata,4,11.695255355062795,12.765688433465597,15750000
2015,380000,40000,Petrol,Individual,Manual,First Owner,5.0,17.57,1193.0,88.7,Tata,6,10.596659732783579,12.84792653170257,17100000
2008,114999,95200,Petrol,Individual,Manual,Third Owner,5.0,13.2,1495.0,94.0,Hyundai,13,11.46374572492597,11.652678711655406,5174955
2014,335000,33033,Petrol,Dealer,Manual,First Owner,5.0,19.4,1198.0,86.8,Honda,7,10.405292613081036,12.721885810807203,15075000
2015,465000,63063,Petrol,Dealer,Automatic,First Owner,5.0,18.9,1197.0,82.0,Hyundai,6,11.051905362739744,13.049792684569493,20925000
2012,290000,60000,Diesel,Individual,Manual,First Owner,5.0,21.02,1248.0,88.76,Tata,9,11.002116507732017,12.577636201962656,13050000
2005,110000,45000,Petrol,Individual,Manual,Second Owner,5.0,19.7,796.0,46.3,Maruti,16,10.714439990727769,11.608235644774552,4950000
2011,450000,80000,Diesel,Individual,Manual,Third Owner,7.0,11.57,2179.0,138.1,Tata,10,11.289794413577894,13.017002861746503,20250000
2009,400000,170000,Diesel,Individual,Manual,Second Owner,7.0,13.6,2523.0,63.0,Mahindra,12,12.04355959836804,12.89921982609012,18000000
2007,210000,207890,Diesel,Individual,Manual,Second Owner,7.0,13.6,2523.0,63.0,Mahindra,14,12.244769182865774,12.254862809699606,9450000
2018,4600000,7976,Diesel,Individual,Automatic,First Owner,5.0,17.9,2143.0,170.0,Mercedes-Benz,3,8.984317679911129,15.341566861459324,207000000
2016,220000,35000,Petrol,Individual,Manual,First Owner,8.0,16.8,796.0,34.2,Maruti,5,10.463131911491967,12.301382825334498,9900000
2017,450000,35000,Petrol,Individual,Manual,First Owner,5.0,18.9,1197.0,82.0,Hyundai,4,10.463131911491967,13.017002861746503,20250000
2017,450000,35000,Petrol,Individual,Manual,First Owner,5.0,18.9,1197.0,82.0,Hyundai,4,10.463131911491967,13.017002861746503,20250000
2013,290000,50000,Petrol,Individual,Automatic,First Owner,5.0,16.95,1197.0,78.9,Hyundai,8,10.819798284210286,12.577636201962656,13050000
2016,520000,20000,Petrol,Individual,Manual,First Owner,5.0,20.4,1197.0,81.8,Maruti,5,9.90353755128617,13.16158409055761,23400000
2011,265000,20000,Petrol,Individual,Automatic,First Owner,5.0,16.95,1197.0,78.9,Hyundai,10,9.90353755128617,12.487485104968359,11925000
2012,330000,50000,Petrol,Individual,Manual,Second Owner,5.0,18.6,1197.0,85.8,Maruti,9,10.819798284210286,12.706847933442663,14850000
2012,330000,50000,Petrol,Individual,Manual,Second Owner,5.0,18.6,1197.0,85.8,Maruti,9,10.819798284210286,12.706847933442663,14850000
2014,509999,120000,Diesel,Individual,Manual,First Owner,7.0,15.96,2523.0,62.1,Mahindra,7,11.695255355062795,13.142164043914272,22949955
2014,500000,70000,Petrol,Individual,Manual,First Owner,5.0,17.1,1591.0,121.3,Hyundai,7,11.156264806643742,13.122363377404328,22500000
2015,525000,50000,Petrol,Individual,Manual,First Owner,5.0,17.19,1197.0,81.86,Hyundai,6,10.819798284210286,13.17115354157376,23625000
2019,675000,16500,Petrol,Individual,Manual,First Owner,5.0,21.01,1197.0,81.8,Maruti,2,9.711176264112805,13.422467969854667,30375000
2010,300000,70000,Petrol,Individual,Manual,First Owner,5.0,17.0,1197.0,80.0,Hyundai,11,11.156264806643742,12.611537753638338,13500000
2005,90000,99361,Petrol,Individual,Manual,Second Owner,5.0,19.7,796.0,46.3,Maruti,16,11.5065250257892,11.407564949312402,4050000
2017,650000,25000,Diesel,Individual,Manual,First Owner,5.0,26.59,1248.0,74.0,Maruti,4,10.12667110305036,13.38472764187182,29250000
2014,409000,70000,Petrol,Individual,Manual,Second Owner,5.0,19.1,1197.0,85.8,Maruti,7,11.156264806643742,12.921470435024938,18405000
2015,395000,80000,Diesel,Individual,Manual,Second Owner,5.0,24.0,1120.0,70.0,Hyundai,6,11.289794413577894,12.886641043883259,17775000
2014,400000,70000,Petrol,Individual,Manual,Second Owner,5.0,19.1,1197.0,85.8,Maruti,7,11.156264806643742,12.89921982609012,18000000
2012,120000,60000,Petrol,Individual,Manual,Third Owner,5.0,18.6,1199.0,79.4,Chevrolet,9,11.002116507732017,11.695247021764184,5400000
2018,645000,10000,Petrol,Individual,Automatic,First Owner,5.0,20.3,1199.0,84.0,Tata,3,9.210440366976517,13.37700559577791,29025000
2006,81000,80000,Petrol,Individual,Manual,First Owner,4.0,16.1,796.0,37.0,Maruti,15,11.289794413577894,11.302204433654575,3645000
2017,1300000,30000,Diesel,Individual,Manual,First Owner,5.0,25.6,1498.0,97.9,Honda,4,10.308985993422082,14.077874822431765,58500000
2017,1250000,33000,Diesel,Individual,Manual,First Owner,5.0,25.6,1498.0,97.9,Honda,4,10.404293143019792,14.038654109278484,56250000
2013,535000,90000,Petrol,Individual,Manual,Third Owner,7.0,16.02,1373.0,93.7,Maruti,8,11.407576060361786,13.190022025878143,24075000
2014,555000,80100,Diesel,Individual,Manual,Second Owner,5.0,19.01,1461.0,108.5,Nissan,7,11.291043617373028,13.226723392728571,24975000
2014,725000,120000,Petrol,Individual,Manual,First Owner,5.0,17.4,1497.0,117.3,Honda,7,11.695255355062795,13.493926933836812,32625000
2016,229999,40000,Petrol,Individual,Manual,First Owner,5.0,25.17,799.0,53.3,Renault,5,10.596659732783579,12.345830240069793,10349955
2013,800000,160000,Diesel,Individual,Manual,Second Owner,8.0,12.99,2494.0,100.6,Toyota,8,11.982935344196433,13.592367006650065,36000000
2017,409999,47000,Petrol,Individual,Manual,First Owner,5.0,20.51,998.0,67.04,Maruti,4,10.757924157061597,12.923909999653127,18449955
2018,1210000,25000,Diesel,Individual,Manual,First Owner,5.0,21.38,1396.0,88.7,Hyundai,3,10.12667110305036,14.006130917572923,54450000
2017,400000,26000,Petrol,Individual,Manual,First Owner,5.0,23.84,1199.0,84.0,Tata,4,10.165890277802454,12.89921982609012,18000000
2018,520000,29000,Diesel,Individual,Manual,First Owner,5.0,24.0,1186.0,73.97,Hyundai,3,10.275085591132715,13.16158409055761,23400000
2016,650000,50000,Petrol,Individual,Automatic,First Owner,5.0,21.4,1197.0,83.1,Maruti,5,10.819798284210286,13.38472764187182,29250000
2011,325000,58000,Petrol,Individual,Manual,Third Owner,5.0,16.1,1298.0,88.2,Maruti,10,10.968215530759236,12.691580461311874,14625000
2012,420000,120000,Petrol,Individual,Automatic,First Owner,5.0,17.4,1197.0,85.8,Maruti,9,11.695255355062795,12.948009990259552,18900000
2014,400000,50000,Petrol,Individual,Manual,First Owner,5.0,20.4,1197.0,81.8,Maruti,7,10.819798284210286,12.89921982609012,18000000
2010,254999,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,17.0,1197.0,80.0,Hyundai,11,11.289794413577894,12.449014902564246,11474955
2003,65000,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,17.3,993.0,60.0,Maruti,18,11.002116507732017,11.082142548877775,2925000
2017,351000,36000,Petrol,Individual,Manual,First Owner,5.0,23.1,998.0,67.04,Maruti,4,10.491301994830229,12.768541502448002,15795000
2007,404000,120000,Diesel,Individual,Manual,Third Owner,8.0,12.8,2494.0,102.0,Toyota,14,11.695255355062795,12.909170156943286,18180000
2011,185000,185000,Diesel,Individual,Manual,Third Owner,5.0,21.1,1248.0,73.9,Maruti,10,12.128116509451258,12.128111104060462,8325000
2011,250000,50000,Diesel,Individual,Manual,First Owner,5.0,23.08,1461.0,63.1,Nissan,10,10.819798284210286,12.429216196844383,11250000
2002,60000,100000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,17.3,993.0,60.0,Maruti,19,11.51293546492023,11.002099841204238,2700000
2013,500000,50000,Petrol,Individual,Manual,Second Owner,5.0,17.1,1591.0,121.3,Hyundai,8,10.819798284210286,13.122363377404328,22500000
2007,85000,80000,Petrol,Individual,Manual,Second Owner,5.0,18.2,998.0,67.1,Maruti,14,11.289794413577894,11.350406535472453,3825000
2005,85000,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,19.7,796.0,46.3,Maruti,16,11.289794413577894,11.350406535472453,3825000
2011,265000,90000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,19.3,1248.0,73.9,Maruti,10,11.407576060361786,12.487485104968359,11925000
2010,130000,162000,Petrol,Individual,Manual,Second Owner,5.0,19.0,998.0,66.1,Maruti,11,11.995357787034976,11.77528972943772,5850000
2013,480000,110000,Diesel,Individual,Manual,Third Owner,7.0,20.77,1248.0,88.76,Maruti,8,11.608244735642321,13.081541382884074,21600000
2008,170000,120000,Diesel,Individual,Manual,Third Owner,5.0,17.8,1248.0,75.0,Maruti,13,11.695255355062795,12.043553716032399,7650000
2011,275000,45000,Diesel,Individual,Manual,First Owner,5.0,23.08,1461.0,63.1,Nissan,10,10.714439990727769,12.524526376648708,12375000
2005,89000,90000,Petrol,Individual,Manual,Second Owner,5.0,18.9,998.0,67.1,Maruti,16,11.407576060361786,11.396391648714276,4005000
2010,170000,90000,Diesel,Individual,Manual,Second Owner,5.0,20.0,1399.0,68.0,Ford,11,11.407576060361786,12.043553716032399,7650000
2019,1090000,16500,Petrol,Dealer,Manual,First Owner,5.0,17.0,1197.0,110.0,Mahindra,2,9.711176264112805,13.901688254205327,49050000
2017,1100000,67000,Diesel,Individual,Automatic,First Owner,5.0,17.01,1582.0,126.2,Hyundai,4,11.112462823634855,13.9108207377686,49500000
2018,610000,52000,Petrol,Dealer,Manual,First Owner,5.0,22.0,1197.0,81.8,Maruti,3,10.859018228147887,13.321214236149494,27450000
2016,335000,40000,Petrol,Dealer,Manual,First Owner,5.0,20.63,1198.0,67.0,Datsun,5,10.596659732783579,12.721885810807203,15075000
2015,434999,40000,Petrol,Dealer,Manual,First Owner,5.0,18.9,1197.0,82.0,Hyundai,6,10.596659732783579,12.983099011217604,19574955
2018,3000000,35000,Diesel,Individual,Manual,First Owner,7.0,14.24,2755.0,174.5,Toyota,3,10.463131911491967,14.914122846632385,135000000
2018,390000,13000,Petrol,Dealer,Manual,First Owner,5.0,20.71,799.0,53.26,Renault,3,9.472781556562168,12.873902018105829,17550000
2012,325000,40000,Petrol,Dealer,Manual,First Owner,5.0,18.5,1198.0,86.8,Honda,9,10.596659732783579,12.691580461311874,14625000
